type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
SHOW,2015,42,6.0,6.2,122911.0,91.102,7.3,US,1,scifi,2,supergirl
SHOW,2015,62,2.0,8.2,152865.0,34.974,7.8,US,1,scifi,2,sense8
SHOW,2016,22,5.0,8.2,17706.0,17.034,7.8,CA,1,comedy,21,kim's convenience
SHOW,2016,43,4.0,7.3,22565.0,30.342,8.0,CA,2,western,-1,wynonna earp
SHOW,2015,30,4.0,7.6,71266.0,25.634,7.2,US,1,comedy,1,unbreakable kimmy schmidt
SHOW,2015,43,3.0,7.5,42177.0,19.743,6.7,CA,1,scifi,6,dark matter
SHOW,2016,25,2.0,8.1,5650.0,4.476,7.4,GB,1,comedy,0,flowers
SHOW,2015,54,3.0,7.9,16505.0,31.857,7.8,CA,2,drama,19,versailles
SHOW,2015,43,7.0,7.2,10556.0,35.952,7.7,US,1,scifi,2,good witch
SHOW,2015,52,3.0,7.3,17240.0,48.448,6.8,AU,1,scifi,24,glitch
SHOW,2015,29,2.0,7.3,23947.0,9.636,6.4,US,1,comedy,1,wet hot american summer: first day of camp
SHOW,2016,47,3.0,7.1,20979.0,23.849,6.8,CA,1,action,44,frontier
SHOW,2015,15,5.0,5.4,1268.0,42.328,5.0,GB,1,family,40,pj masks
SHOW,2016,32,3.0,7.7,42357.0,26.397,7.3,US,1,comedy,1,love
SHOW,2015,29,3.0,7.3,3266.0,19.089,7.2,UA,1,comedy,-1,servant of the people
SHOW,2015,43,3.0,6.6,24694.0,30.71,6.6,US,1,drama,13,zoo
SHOW,2016,30,1.0,7.7,20370.0,8.663,7.3,GB,1,comedy,0,crashing
SHOW,2016,10,3.0,8.4,7086.0,40.266,8.4,JP,1,scifi,11,the disastrous life of saiki k.
SHOW,2015,24,6.0,5.3,3287.0,50.043,7.2,US,1,comedy,1,bunk'd
SHOW,2016,42,5.0,6.2,22172.0,95.708,7.1,US,1,scifi,2,van helsing
SHOW,2015,43,3.0,6.6,60567.0,23.057,6.5,US,1,drama,13,quantico
SHOW,2016,22,1.0,8.5,44643.0,25.494,8.7,JP,1,drama,9,erased
SHOW,2015,27,5.0,8.0,36562.0,18.906,7.3,US,1,comedy,1,f is for family
SHOW,2015,32,3.0,8.3,72881.0,11.678,7.6,US,1,drama,13,master of none
SHOW,2016,42,3.0,7.6,7696.0,6.942,7.2,US,1,action,10,hap and leonard
SHOW,2016,30,3.0,6.9,13620.0,23.522,6.2,US,1,drama,13,easy
SHOW,2015,45,3.0,7.6,9044.0,12.526,7.4,NO,1,war,-1,occupied
SHOW,2016,46,4.0,7.3,25452.0,29.033,7.2,BR,1,scifi,-1,3%
SHOW,2016,30,5.0,7.4,38420.0,25.365,7.5,US,1,comedy,1,the ranch
SHOW,2016,59,3.0,7.6,10782.0,15.882,7.7,FI,1,drama,-1,bordertown
SHOW,2015,62,2.0,8.6,94419.0,8.723,7.9,US,1,documentation,35,making a murderer
SHOW,2016,45,3.0,7.6,5920.0,12.755,7.2,AU,1,crime,56,wanted
SHOW,2016,27,5.0,6.7,27445.0,25.211,7.6,US,1,comedy,1,fuller house
SHOW,2016,50,3.0,7.4,8086.0,12.012,6.6,AU,1,war,-1,secret city
SHOW,2015,24,2.0,7.9,1660.0,9.168,7.1,JP,1,war,-1,mobile suit gundam: iron-blooded orphans
SHOW,2015,50,7.0,8.5,15352.0,10.447,7.9,US,1,documentation,35,chef's table
SHOW,2015,49,4.0,8.2,21862.0,156.976,8.0,ES,1,drama,49,locked up
SHOW,2016,24,6.0,6.8,3285.0,12.075,7.0,CA,1,drama,19,degrassi: next class
SHOW,2015,43,2.0,7.0,12279.0,13.111,6.8,US,1,drama,13,aquarius
SHOW,2016,18,3.0,7.4,13723.0,12.16,7.3,US,1,scifi,2,frequency
SHOW,2016,42,5.0,7.3,5227.0,18.424,7.4,US,1,drama,13,greenleaf
SHOW,2016,92,1.0,7.6,37577.0,14.808,7.6,US,1,drama,13,gilmore girls: a year in the life
SHOW,2016,59,5.0,8.4,6897.0,14.88,7.3,US,1,documentation,35,last chance u
SHOW,2016,44,3.0,7.0,7742.0,21.454,6.9,US,1,drama,13,roman empire
SHOW,2015,92,1.0,9.2,6718.0,18.37,8.7,KR,1,comedy,29,reply 1988
SHOW,2016,51,2.0,7.1,3802.0,13.651,7.1,IE,2,war,-1,rebellion
SHOW,2016,62,2.0,8.2,22462.0,7.479,7.348,US,1,drama,13,the get down
SHOW,2016,22,3.0,8.4,16779.0,50.896,8.5,US,1,scifi,2,trollhunters: tales of arcadia
SHOW,2016,24,8.0,8.1,8821.0,16.452,7.4,US,1,action,10,voltron: legendary defender
SHOW,2016,30,2.0,7.4,3369.0,2.7,7.9,AU,1,comedy,26,the letdown
SHOW,2016,23,2.0,7.6,6199.0,17.293,8.2,JP,1,action,7,ajin
SHOW,2015,21,5.0,6.0,1066.0,11.302,7.6,US,1,comedy,1,transformers: robots in disguise
SHOW,2016,30,2.0,7.3,3693.0,6.236,7.4,US,1,drama,13,lady dynamite
SHOW,2016,71,2.0,8.5,6659.0,9.477,8.1,KR,1,crime,57,signal
SHOW,2016,44,1.0,6.6,8585.0,7.738,6.6,GB,1,thriller,58,paranoid
SHOW,2016,54,5.0,8.1,4047.0,94.391,8.2,AR,1,drama,16,el marginal
SHOW,2015,27,2.0,7.7,3574.0,9.227,7.5,FR,1,comedy,17,a very secret service
SHOW,2016,33,2.0,7.2,11474.0,8.853,6.9,US,1,comedy,1,flaked
SHOW,2015,12,2.0,7.2,587.0,6.326,7.6,GB,1,comedy,0,danger mouse
SHOW,2016,48,1.0,6.9,1667.0,3.977,6.9,US,1,reality,5,white rabbit project
SHOW,2016,61,1.0,7.4,3943.0,34.735,7.3,KR,1,drama,53,cinderella and four knights
SHOW,2015,45,2.0,7.6,1649.0,3.412,6.8,DE,1,documentation,59,the cuba libre story
SHOW,2016,25,7.0,8.3,83.0,40.65,10.0,KR,1,thriller,60,the haunted house
SHOW,2015,23,5.0,6.7,465.0,8.914,7.4,US,1,action,10,dinotrux
SHOW,2016,50,2.0,6.9,2177.0,5.174,6.1,AU,1,reality,43,zumbo's just desserts
SHOW,2015,23,4.0,5.8,723.0,27.252,7.7,US,1,action,10,dawn of the croods
SHOW,2015,23,6.0,6.6,1726.0,22.766,6.9,US,1,comedy,1,the adventures of puss in boots
SHOW,2016,7,3.0,7.1,599.0,23.688,8.3,FR,1,animation,15,grizzy & the lemmings
SHOW,2015,29,1.0,8.1,1663.0,5.125,8.1,JP,1,reality,61,terrace house: boys & girls in the city
SHOW,2015,46,4.0,8.2,5586.0,25.34,8.4,MX,1,drama,39,club de cuervos
SHOW,2016,21,3.0,7.1,2077.0,11.589,8.0,US,1,drama,13,t@gged
SHOW,2016,43,1.0,7.2,5024.0,6.442,6.7,GB,1,comedy,0,crazyhead
SHOW,2016,27,3.0,7.1,2677.0,4.763,7.3,GB,1,comedy,0,the windsors
SHOW,2016,65,1.0,7.8,6194.0,27.411,7.4,KR,1,action,33,the k2
SHOW,2016,33,1.0,5.2,861.0,4.376,5.2,US,1,comedy,1,netflix presents: the characters
SHOW,2015,35,1.0,7.4,4160.0,4.117,6.8,US,1,comedy,1,w/ bob & david
SHOW,2015,23,4.0,5.6,442.0,5.557,7.4,US,1,animation,25,the mr. peabody & sherman show
SHOW,2015,25,2.0,5.9,9172.0,13.581,5.7,CA,1,scifi,6,between
SHOW,2016,45,1.0,7.9,2585.0,27.228,6.1,CN,1,drama,45,love o2o
SHOW,2015,11,2.0,8.6,919.0,3.171,8.0,IE,1,comedy,-1,puffin rock
SHOW,2015,22,2.0,6.8,83.0,3.153,9.2,US,1,animation,25,care bears and cousins
SHOW,2015,22,6.0,8.2,6376.0,52.569,8.2,US,1,scifi,2,dragons: race to the edge
SHOW,2015,46,1.0,7.0,2755.0,3.389,7.3,IS,1,drama,-1,case
SHOW,2015,51,2.0,7.4,2784.0,6.577,7.8,RU,1,crime,-1,the method
SHOW,2016,0,1.0,8.4,649.0,23.759,7.7,CO,1,action,-1,la niña
SHOW,2016,25,2.0,8.4,4149.0,11.357,7.7,JP,1,drama,9,midnight diner: tokyo stories
SHOW,2016,48,5.0,7.1,2747.0,5.099,7.5,GB,1,crime,46,inside the world's toughest prisons
SHOW,2015,43,1.0,6.2,379.0,2.421,5.8,GB,1,history,-1,conspiracy
SHOW,2015,22,4.0,7.8,667.0,13.096,7.8,AU,1,action,-1,the deep
SHOW,2016,45,3.0,6.1,340.0,293.969,7.4,MX,1,drama,39,rosario tijeras
SHOW,2015,23,2.0,4.9,2255.0,12.273,7.9,US,1,comedy,1,bella and the bulldogs
SHOW,2016,70,1.0,7.3,2476.0,3.273,6.5,US,1,documentation,35,chelsea does
SHOW,2015,3,3.0,8.3,367.0,9.07,8.0,FR,1,animation,15,molang
SHOW,2016,26,3.0,8.4,878.0,7.471,8.4,US,1,animation,25,ask the storybots
SHOW,2016,53,1.0,7.6,43.0,3.188,7.5,US,1,documentation,35,cooked
SHOW,2016,24,2.0,6.6,727.0,6.824,8.2,US,2,action,10,world of winx
SHOW,2015,22,4.0,4.5,625.0,10.856,6.9,CA,2,action,44,inspector gadget
SHOW,2016,21,2.0,5.8,331.0,13.218,6.5,US,1,animation,25,kong: king of the apes
SHOW,2015,31,2.0,6.3,2857.0,6.43,6.2,US,1,comedy,1,real rob
SHOW,2016,48,1.0,7.4,1544.0,5.247,6.9,JP,2,drama,9,tokyo trial
SHOW,2016,15,3.0,7.6,524.0,6.682,6.6,AU,1,family,-1,beat bugs
SHOW,2016,20,2.0,5.4,177.0,7.108,7.3,US,1,action,10,lego bionicle: the journey to one
SHOW,2016,107,2.0,6.5,1221.0,15.226,5.7,TR,1,drama,62,intersection
SHOW,2016,47,1.0,7.1,5137.0,7.687,6.3,US,1,comedy,1,no tomorrow
SHOW,2016,23,3.0,6.5,760.0,14.848,6.1,US,1,action,10,skylanders academy
SHOW,2015,28,3.0,8.3,1916.0,3.565,7.9,AU,1,documentation,63,tales by light
SHOW,2016,24,2.0,7.2,1290.0,6.887,6.7,JP,1,comedy,27,kuromukuro
SHOW,2016,45,4.0,8.4,5772.0,4.48,7.8,CA,1,documentation,-1,hip hop evolution
SHOW,2016,46,1.0,8.2,1734.0,4.096,8.6,US,1,documentation,35,chef's table: france
SHOW,2015,25,6.0,5.8,1026.0,5.445,8.1,US,1,family,4,project mc²
SHOW,2016,16,1.0,7.1,446.0,5.677,8.4,KR,1,drama,53,nightmare teacher
SHOW,2015,44,2.0,7.8,1060.0,3.459,7.3,GB,1,documentation,64,secrets of great british castles
SHOW,2016,12,4.0,6.6,80.0,12.713,10.0,CN,1,family,-1,rainbow ruby
SHOW,2016,5,2.0,7.0,129.0,3.507,9.5,FR,1,comedy,17,simon
SHOW,2015,23,2.0,3.0,1073.0,9.491,6.5,US,1,comedy,1,richie rich
SHOW,2016,42,2.0,6.8,5163.0,8.888,6.6,FR,1,drama,51,marseille
SHOW,2016,69,1.0,7.8,1866.0,17.289,8.2,KR,1,comedy,29,another miss oh
SHOW,2016,22,3.0,8.0,3128.0,7.93,7.1,ES,1,comedy,65,paquita salas
SHOW,2015,35,1.0,8.1,12.0,2.736,7.5,US,1,reality,5,unnatural selection
SHOW,2015,24,2.0,5.7,194.0,8.908,8.8,FR,1,animation,15,h20: mermaid adventures
SHOW,2016,70,1.0,8.2,366.0,4.766,8.0,KR,1,comedy,29,dear my friends
SHOW,2016,26,2.0,8.2,1127.0,5.877,8.2,KR,1,comedy,29,the sound of your heart
SHOW,2015,28,3.0,7.6,385.0,1.542,7.0,IL,1,comedy,-1,the good cop
SHOW,2016,63,1.0,6.8,742.0,4.18,6.8,US,1,documentation,35,captive
SHOW,2016,63,2.0,8.3,2161.0,14.835,7.3,KR,1,comedy,29,"hello, my twenties!"
SHOW,2016,29,2.0,5.9,7274.0,7.102,6.4,US,1,comedy,1,haters back off
SHOW,2016,48,2.0,7.5,3161.0,15.259,7.3,JP,1,comedy,27,good morning call
SHOW,2015,58,1.0,7.7,3663.0,6.213,7.0,FR,1,crime,-1,spotless
SHOW,2016,42,1.0,7.2,167.0,1.168,7.9,CA,1,reality,66,cheer squad
SHOW,2015,60,1.0,6.7,197.0,2.722,7.2,RU,1,drama,-1,fartsa
SHOW,2016,49,3.0,7.4,64.0,3.809,7.6,HR,1,drama,-1,the paper
SHOW,2016,13,5.0,5.5,352.0,2.382,8.3,US,1,family,4,word party
SHOW,2015,25,3.0,6.0,57.0,3.292,8.0,RU,3,family,-1,popples
SHOW,2016,21,1.0,8.7,170.0,0.6,9.0,US,1,animation,25,storybots super songs
SHOW,2016,47,4.0,6.5,554.0,243.868,7.5,CO,1,action,-1,sin senos sí hay paraíso
SHOW,2016,52,2.0,6.0,2072.0,16.004,5.1,US,1,comedy,1,chelsea
SHOW,2015,42,2.0,6.7,649.0,5.022,5.9,IL,1,action,-1,mossad 101
SHOW,2016,63,1.0,8.2,4326.0,2.184,7.8,TR,1,drama,62,vanished 46
SHOW,2016,18,1.0,6.3,214.0,11.974,8.0,KR,1,drama,53,the miracle
SHOW,2016,62,1.0,6.9,297.0,5.348,8.0,KR,1,drama,53,white nights
SHOW,2016,27,2.0,7.6,892.0,2.503,8.2,NL,1,comedy,-1,toon
SHOW,2016,27,1.0,5.7,446.0,2.719,6.5,AU,1,documentation,63,72 cutest animals
SHOW,2016,21,4.0,6.0,604.0,6.585,7.0,US,1,comedy,1,home: adventures with tip & oh
SHOW,2015,53,1.0,8.4,341.0,4.43,9.2,TW,1,drama,38,a touch of green
SHOW,2016,53,1.0,7.9,846.0,2.29,7.8,JP,1,drama,9,hibana: spark
SHOW,2015,69,1.0,6.3,7.0,2.932,7.8,JP,1,drama,9,atelier
SHOW,2016,24,1.0,6.3,266.0,10.522,7.6,KR,1,comedy,29,my runway
SHOW,2016,45,1.0,6.2,357.0,1.849,6.0,AU,1,documentation,63,72 dangerous places to live
SHOW,2016,23,2.0,6.8,259.0,3.954,7.4,US,1,action,10,kulipari: an army of frogs
SHOW,2016,13,3.0,7.4,122.0,2.376,8.0,AU,2,animation,-1,kazoops!
SHOW,2016,25,4.0,8.2,6542.0,6.822,7.8,IN,1,drama,54,little things
SHOW,2016,45,1.0,7.7,800.0,10.875,7.2,CN,1,drama,45,the princess weiyoung
SHOW,2016,36,4.0,7.4,997.0,6.928,7.9,JP,1,reality,61,terrace house: aloha state
SHOW,2016,28,2.0,7.0,2324.0,5.537,6.2,CA,1,action,44,trailer park boys: out of the park: europe
SHOW,2016,28,1.0,3.5,500.0,2.452,5.8,US,1,reality,5,chasing cameron
SHOW,2015,47,1.0,7.3,503.0,2.488,6.3,AT,1,comedy,-1,old money
SHOW,2016,29,2.0,6.7,590.0,2.881,7.8,US,1,documentation,35,coach snoop
SHOW,2015,43,1.0,8.7,1323.0,3.572,8.8,IN,1,drama,54,stories by rabindranath tagore
SHOW,2015,5,3.0,7.0,101.0,0.662,8.0,RU,1,animation,-1,три кота
SHOW,2016,23,2.0,6.7,54.0,7.272,7.7,US,1,animation,25,lego friends: the power of friendship
SHOW,2016,31,1.0,6.8,582.0,3.778,7.2,KR,1,scifi,30,one more time
SHOW,2016,24,3.0,6.3,57.0,1.722,8.0,CA,1,animation,12,luna petunia
SHOW,2016,42,2.0,7.0,304.0,3.34,8.0,US,1,documentation,35,fearless
SHOW,2016,13,4.0,5.2,48.0,1.49,7.3,GB,3,action,22,bottersnikes & gumbles
SHOW,2015,45,1.0,6.5,195.0,6.79,6.5,CN,1,drama,45,my sunshine
SHOW,2016,87,1.0,5.5,326.0,2.334,9.0,TW,1,family,-1,love storm
SHOW,2016,84,1.0,7.0,229.0,2.265,6.4,TW,1,thriller,-1,close your eyes before it's dark
SHOW,2016,45,1.0,6.8,82.0,3.482,9.7,CN,1,drama,45,best lover
SHOW,2016,27,1.0,7.7,98.0,2.05,8.0,TW,1,comedy,36,miss in kiss
SHOW,2016,29,4.0,8.3,45.0,0.6,9.0,US,1,documentation,35,the creative indians
SHOW,2016,44,1.0,8.0,115.0,0.688,8.4,TW,1,scifi,-1,back to 1989
SHOW,2018,27,3.0,8.4,34026.0,16.567,8.1,GB,1,comedy,0,derry girls
SHOW,2017,45,4.0,7.9,118746.0,51.938,7.5,US,1,crime,20,the sinner
SHOW,2017,60,4.0,8.5,300454.0,146.805,8.245,US,1,drama,13,ozark
SHOW,2017,56,3.0,8.7,363469.0,164.601,8.4,DE,1,scifi,-1,dark
SHOW,2018,41,4.0,7.2,30634.0,230.337,8.5,US,1,drama,13,legacies
SHOW,2018,42,4.0,7.1,53185.0,145.572,7.7,US,1,drama,13,manifest
SHOW,2017,42,6.0,6.6,141250.0,341.862,8.531,US,1,crime,20,riverdale
SHOW,2018,31,5.0,8.5,166830.0,331.306,8.167,US,1,action,10,cobra kai
SHOW,2017,53,2.0,8.6,261429.0,37.904,8.0,US,1,drama,13,mindhunter
SHOW,2018,42,5.0,7.6,9704.0,33.102,8.272,US,1,drama,13,all american
SHOW,2018,47,3.0,7.7,230119.0,85.558,8.1,US,1,crime,20,you
SHOW,2018,49,3.0,7.3,98084.0,55.052,7.654,US,1,drama,13,lost in space
SHOW,2018,60,2.0,8.1,118124.0,19.085,7.9,GB,1,war,67,bodyguard
SHOW,2018,17,2.0,4.9,3153.0,17.577,6.4,US,1,action,10,rise of the teenage mutant ninja turtles
SHOW,2017,33,2.0,8.1,30399.0,17.642,7.6,US,1,crime,20,american vandal
SHOW,2017,65,1.0,7.6,27.0,16.273,7.754,US,1,drama,13,godless
SHOW,2018,52,5.0,8.2,4850.0,9.24,7.4,US,1,documentation,35,somebody feed phil
SHOW,2017,43,2.0,8.1,58120.0,18.55,7.7,US,1,crime,20,manhunt
SHOW,2018,58,1.0,8.6,231950.0,50.336,8.1,US,1,thriller,47,the haunting of hill house
SHOW,2017,49,4.0,8.4,23638.0,33.053,7.9,DE,1,drama,68,babylon berlin
SHOW,2018,52,2.0,7.9,164872.0,52.901,7.8,US,1,scifi,2,altered carbon
SHOW,2017,26,4.0,8.3,62722.0,50.499,8.3,US,1,animation,25,castlevania
SHOW,2018,44,2.0,7.2,21280.0,15.079,7.3,US,1,crime,20,dirty john
SHOW,2017,42,5.0,7.2,21637.0,49.457,8.2,US,1,drama,13,dynasty
SHOW,2018,42,4.0,7.7,50919.0,33.403,8.1,US,1,drama,13,good girls
SHOW,2017,43,2.0,8.1,38172.0,13.215,7.5,US,1,scifi,2,happy!
SHOW,2017,27,1.0,6.9,8639.0,8.032,6.6,US,1,comedy,1,wet hot american summer: ten years later
SHOW,2017,23,6.0,7.7,16488.0,23.833,7.9,CA,1,comedy,21,workin' moms
SHOW,2018,39,1.0,7.7,77069.0,14.064,7.4,US,1,scifi,2,maniac
SHOW,2018,67,1.0,8.1,29939.0,9.646,7.95,US,1,crime,20,wild wild country
SHOW,2017,46,3.0,8.7,52756.0,150.37,8.8,CA,1,drama,19,anne with an e
SHOW,2017,21,2.0,8.1,182217.0,50.694,8.2,GB,1,drama,41,the end of the f***ing world
SHOW,2018,20,8.0,5.8,806.0,21.406,8.6,US,1,comedy,1,trolls: the beat goes on!
SHOW,2017,31,4.0,8.3,81643.0,37.513,8.3,US,1,comedy,1,atypical
SHOW,2017,47,3.0,7.8,59959.0,55.144,7.345,US,1,drama,13,a series of unfortunate events
SHOW,2018,40,4.0,4.6,16533.0,92.694,7.427,US,1,drama,13,charmed
SHOW,2017,44,1.0,7.7,32177.0,13.586,7.3,CA,1,drama,19,alias grace
SHOW,2017,42,2.0,7.9,1292.0,2.879,8.0,US,1,crime,20,cold case files
SHOW,2017,28,4.0,8.1,16167.0,17.017,8.1,US,1,comedy,1,one day at a time
SHOW,2018,24,2.0,6.7,2152.0,20.189,7.5,AU,1,scifi,24,the bureau of magical things
SHOW,2017,29,3.0,7.8,66326.0,19.982,7.5,US,1,comedy,1,santa clarita diet
SHOW,2018,45,1.0,7.2,42239.0,9.531,6.9,GB,1,drama,41,safe
SHOW,2017,64,2.0,8.5,8066.0,25.007,8.5,KR,1,crime,57,stranger
SHOW,2018,6,4.0,4.7,570.0,3.372,7.1,US,2,animation,25,cocomelon
SHOW,2018,28,4.0,7.2,59907.0,49.462,7.561,US,1,scifi,2,disenchantment
SHOW,2017,27,6.0,7.9,76088.0,61.436,7.9,US,1,comedy,1,big mouth
SHOW,2017,44,2.0,6.7,20112.0,28.09,7.0,US,1,action,10,knightfall
SHOW,2017,34,4.0,8.0,45533.0,17.486,7.4,US,1,drama,13,glow
SHOW,2017,12,1.0,6.4,1512.0,8.612,8.0,US,1,scifi,2,oats studios
SHOW,2018,50,1.0,7.2,6175.0,10.0,6.9,GB,1,animation,3,watership down
SHOW,2018,24,3.0,6.7,6041.0,207.49,8.1,JP,1,drama,9,baki
SHOW,2018,26,3.0,8.2,38900.0,18.106,7.6,US,1,drama,13,the kominsky method
SHOW,2017,55,2.0,7.4,11068.0,17.457,7.0,BE,2,drama,-1,black spot
SHOW,2018,48,5.0,7.4,75337.0,224.739,8.1,ES,1,thriller,69,elite
SHOW,2017,56,1.0,8.2,14.0,8.556,7.5,US,1,documentation,35,the keepers
SHOW,2017,58,4.0,7.5,286015.0,80.574,7.748,US,1,drama,13,13 reasons why
SHOW,2017,43,2.0,7.8,13529.0,17.273,7.3,US,1,drama,13,imposters
SHOW,2018,24,3.0,7.7,2153.0,49.106,8.274,JP,1,animation,8,teasing master takagi-san
SHOW,2018,58,3.0,8.4,82042.0,92.102,7.9,US,1,drama,13,narcos: mexico
SHOW,2018,41,4.0,6.1,24646.0,45.271,7.2,US,1,action,10,black lightning
SHOW,2018,43,1.0,7.7,2447.0,4.037,8.3,US,1,documentation,35,salt fat acid heat
SHOW,2017,86,2.0,8.1,3656.0,3.279,8.0,US,1,scifi,2,mystery science theater 3000
SHOW,2018,46,3.0,7.2,9068.0,18.234,6.6,FI,1,crime,-1,deadwind
SHOW,2018,62,1.0,7.7,15323.0,9.766,7.4,US,1,crime,20,seven seconds
SHOW,2018,47,6.0,8.5,18710.0,15.751,7.8,US,1,reality,5,queer eye
SHOW,2018,25,1.0,8.4,20919.0,43.782,8.674,JP,1,animation,8,violet evergarden
SHOW,2018,25,1.0,8.1,11117.0,61.635,8.8,JP,1,comedy,27,rascal does not dream of bunny girl senpai
SHOW,2018,52,1.0,8.4,3686.0,2.462,8.4,GB,1,comedy,0,james acaster: repertoire
SHOW,2018,25,1.0,7.6,19465.0,37.228,7.887,JP,1,animation,8,devilman crybaby
SHOW,2018,25,2.0,8.5,10283.0,18.535,8.3,GB,1,animation,3,hilda
SHOW,2018,57,1.0,6.7,17774.0,23.364,6.4,GB,1,thriller,58,collateral
SHOW,2018,23,2.0,7.5,2270.0,16.706,8.3,JP,1,comedy,27,cells at work!
SHOW,2017,22,1.0,6.5,661.0,11.9,8.1,US,1,animation,25,my little pony: equestria girls
SHOW,2018,27,3.0,8.4,22187.0,31.275,8.3,US,1,action,10,the dragon prince
SHOW,2018,50,4.0,7.7,2848.0,12.127,8.1,CA,1,documentation,-1,rust valley restorers
SHOW,2017,65,1.0,8.3,4671.0,5.86,7.7,US,1,war,48,five came back
SHOW,2018,24,5.0,7.8,15584.0,26.73,8.8,US,1,scifi,2,she-ra and the princesses of power
SHOW,2018,57,4.0,7.4,91958.0,80.61,8.306,US,1,thriller,47,chilling adventures of sabrina
SHOW,2018,48,1.0,7.5,27987.0,9.635,7.5,US,1,documentation,35,evil genius
SHOW,2018,24,1.0,7.5,18621.0,17.251,7.8,US,1,drama,13,everything sucks!
SHOW,2018,44,1.0,5.8,13222.0,10.291,5.6,US,1,scifi,2,nightflyers
SHOW,2018,41,1.0,7.5,7233.0,6.668,6.5,NZ,1,action,-1,dark tourist
SHOW,2018,56,1.0,7.1,5007.0,10.479,7.3,AU,1,drama,14,pine gap
SHOW,2017,30,4.0,6.1,25232.0,16.376,6.4,US,1,comedy,1,dear white people
SHOW,2018,58,1.0,3.9,13815.0,12.655,6.5,GB,1,action,22,troy: fall of a city
SHOW,2017,52,1.0,7.2,10234.0,18.051,7.1,FR,1,drama,51,the forest
SHOW,2017,46,5.0,7.6,13855.0,44.083,7.9,ES,1,drama,49,cable girls
SHOW,2018,17,4.0,8.0,6195.0,13.244,7.2,JP,1,animation,8,aggretsuko
SHOW,2017,48,5.0,7.6,5482.0,5.014,7.4,GB,1,reality,18,jack whitehall: travels with my father
SHOW,2017,22,4.0,5.5,1900.0,8.441,5.6,US,1,drama,13,two sentence horror stories
SHOW,2018,63,2.0,8.1,9159.0,11.301,7.3,US,1,documentation,35,dirty money
SHOW,2018,58,1.0,6.4,6553.0,11.958,6.6,GB,1,drama,41,requiem
SHOW,2018,43,3.0,7.3,616.0,98.788,7.415,DK,1,scifi,-1,the rain
SHOW,2018,41,2.0,8.1,8113.0,5.099,8.0,GB,1,documentation,64,sunderland 'til i die
SHOW,2018,33,6.0,7.4,4742.0,8.521,7.6,US,1,reality,5,nailed it!
SHOW,2018,70,1.0,9.1,6043.0,13.025,8.9,KR,1,drama,53,my mister
SHOW,2018,20,4.0,4.9,225.0,14.694,6.8,JP,1,animation,8,bakugan: battle planet
SHOW,2017,66,1.0,8.7,2798.0,4.516,7.6,US,1,comedy,1,dave chappelle
SHOW,2017,43,1.0,7.6,8313.0,9.193,7.0,US,1,western,70,damnation
SHOW,2017,51,1.0,8.4,17727.0,7.297,8.1,TR,1,drama,62,innocent
SHOW,2017,21,2.0,7.0,6810.0,8.665,6.5,US,1,comedy,1,great news
SHOW,2018,52,2.0,7.3,8792.0,14.306,7.4,RU,1,scifi,-1,better than us
SHOW,2018,46,2.0,6.5,28006.0,81.348,7.9,US,1,drama,13,insatiable
SHOW,2018,21,3.0,8.0,9079.0,11.637,7.7,US,1,documentation,35,explained
SHOW,2017,45,3.0,8.0,5651.0,5.924,7.7,US,1,documentation,35,the toys that made us
SHOW,2018,58,1.0,7.1,8536.0,17.902,6.9,DE,1,crime,-1,perfume
SHOW,2018,76,1.0,8.7,7054.0,16.097,8.516,KR,1,drama,53,mr. sunshine
SHOW,2017,30,2.0,6.9,20555.0,6.906,6.5,US,1,comedy,1,friends from college
SHOW,2017,28,2.0,6.7,10153.0,14.558,5.8,US,1,comedy,1,disjointed
SHOW,2017,39,1.0,7.4,1756.0,3.589,8.6,AU,1,drama,14,sisters
SHOW,2017,26,2.0,6.6,1890.0,24.556,7.3,CA,2,scifi,6,creeped out
SHOW,2017,43,1.0,7.0,4239.0,1.898,6.2,US,1,crime,20,wormwood
SHOW,2018,15,3.0,6.0,125.0,11.971,6.8,US,3,fantasy,71,polly pocket
SHOW,2018,30,1.0,8.5,3593.0,2.09,8.2,US,1,comedy,1,norm macdonald has a show
SHOW,2017,24,2.0,7.2,9035.0,54.832,8.3,JP,1,drama,9,kakegurui
SHOW,2017,44,5.0,7.3,1288.0,70.264,6.3,AE,1,drama,-1,al hayba
SHOW,2018,42,1.0,6.8,7876.0,16.069,6.8,AU,1,scifi,24,tidelands
SHOW,2017,59,1.0,6.8,16229.0,13.857,6.4,US,1,drama,13,gypsy
SHOW,2018,11,3.0,6.6,359.0,7.273,6.6,US,1,action,10,transformers: cyberverse
SHOW,2017,45,2.0,8.4,5306.0,12.42,8.0,US,1,documentation,35,abstract: the art of design
SHOW,2017,29,2.0,7.4,11233.0,5.878,6.9,GB,1,comedy,0,white gold
SHOW,2018,23,4.0,6.4,3736.0,82.194,7.0,US,1,action,10,the boss baby: back in business
SHOW,2018,75,2.0,7.4,4764.0,29.714,7.3,ES,1,drama,49,unauthorized living
SHOW,2018,47,1.0,7.3,5950.0,6.592,7.0,US,1,documentation,35,the innocent man
